latitude,longitude,speed,acceleration,timestamp,anomaly
55.734010,37.599980,3.63,-1.51,1743008733062,false
55.734174,37.599122,4.62,0.99,1743008734062,false
55.734119,37.599369,3.78,-0.84,1743008735062,false
55.734534,37.599378,2.71,-1.07,1743008736062,false
55.734723,37.599911,3.85,1.14,1743008737062,false
55.734826,37.599968,5.37,1.52,1743008738062,false
55.735139,37.600949,7.24,1.87,1743008739062,false
55.735500,37.600600,7.76,0.52,1743008740062,false
55.734640,37.599958,8.55,0.79,1743008741062,false
55.735165,37.600871,8.69,0.14,1743008742062,false
55.735350,37.600262,8.86,0.17,1743008743062,false
55.736314,37.599595,10.78,1.92,1743008744062,false
55.735570,37.599141,10.60,-0.18,1743008745062,false
55.739304,37.598304,11.89,1.29,1743008746062,false
55.739480,37.599233,10.49,-1.40,1743008747062,false
55.740008,37.599064,12.32,1.83,1743008748062,false
55.740955,37.600046,13.42,1.11,1743008749062,false
55.741048,37.600072,15.01,1.58,1743008750062,false
55.740106,37.600267,14.58,-0.43,1743008751062,false
55.740189,37.601200,0.00,1.46,1743008752062,true
55.739830,37.600561,0.00,-0.84,1743008753062,true
55.741802,37.601461,1.02,1.02,1743008754062,false
55.741903,37.600521,0.00,-1.63,1743008755062,true
55.742100,37.599636,1.22,1.22,1743008756062,false
55.741508,37.599676,0.00,-1.74,1743008757062,true
55.741226,37.600250,0.00,-1.88,1743008758062,true
55.741483,37.601459,0.00,-1.01,1743008759062,true
55.740933,37.601840,0.00,-0.81,1743008760062,true
55.747852,37.602399,0.62,0.62,1743008761062,false
55.746923,37.602732,0.93,0.31,1743008762062,false
55.746655,37.602490,0.10,-0.83,1743008763062,false
55.746195,37.603060,0.25,0.15,1743008764062,false
55.746446,37.603508,1.11,0.86,1743008765062,false
55.746138,37.600556,2.86,1.75,1743008766062,false
55.745491,37.601219,4.68,1.82,1743008767062,false
55.746144,37.602013,3.80,-0.88,1743008768062,false
55.745827,37.601792,2.32,-1.47,1743008769062,false
55.746286,37.600929,3.18,0.86,1743008770062,false
55.747132,37.601088,3.03,-0.15,1743008771062,false
55.746647,37.601496,0.00,0.54,1743008772062,true
55.746837,37.602143,0.00,-1.12,1743008773062,true
55.745946,37.602233,0.00,-0.50,1743008774062,true
55.745098,37.601850,1.79,1.79,1743008775062,false
55.744779,37.601176,3.60,1.81,1743008776062,false
55.743856,37.600969,3.19,-0.41,1743008777062,false
55.744809,37.600870,5.15,1.96,1743008778062,false
55.744567,37.601354,4.90,-0.25,1743008779062,false
55.744544,37.601380,5.65,0.75,1743008780062,false
55.744441,37.601919,4.90,-0.75,1743008781062,false
55.744743,37.601126,5.84,0.93,1743008782062,false
55.744036,37.601021,5.74,-0.10,1743008783062,false
55.744536,37.600357,6.79,1.06,1743008784062,false
55.743904,37.600566,8.45,1.66,1743008785062,false
55.744155,37.601510,9.51,1.05,1743008786062,false
55.743477,37.602341,11.40,1.89,1743008787062,false
55.743482,37.602169,10.39,-1.01,1743008788062,false
55.749916,37.601719,12.35,1.96,1743008789062,false
55.749869,37.602660,13.76,1.41,1743008790062,false
55.749810,37.602985,14.57,0.80,1743008791062,false
55.749220,37.602686,13.14,-1.43,1743008792062,false
55.749540,37.603164,13.87,0.73,1743008793062,false
55.749259,37.603366,14.03,0.17,1743008794062,false
55.749060,37.603170,15.87,1.83,1743008795062,false
55.749139,37.603751,17.42,1.55,1743008796062,false
55.749935,37.604570,16.56,-0.86,1743008797062,false
55.750324,37.605114,15.73,-0.83,1743008798062,false
55.749703,37.605431,15.24,-0.48,1743008799062,false
55.750284,37.606392,13.33,-1.92,1743008800062,false
55.749583,37.605951,12.11,-1.22,1743008801062,false
55.750372,37.605504,11.53,-0.58,1743008802062,false
55.751122,37.604557,11.33,-0.20,1743008803062,false
55.751396,37.604117,11.23,-0.11,1743008804062,false
55.751263,37.603815,9.45,-1.78,1743008805062,false
55.751734,37.604588,7.71,-1.74,1743008806062,false
55.750898,37.603797,6.34,-1.37,1743008807062,false
55.751793,37.604573,5.39,-0.95,1743008808062,false
55.752284,37.604128,6.85,1.45,1743008809062,false
55.752602,37.603881,6.52,-0.33,1743008810062,false
55.752480,37.604018,7.12,0.60,1743008811062,false
55.753353,37.603837,6.79,-0.33,1743008812062,false
55.752358,37.603606,6.66,-0.13,1743008813062,false
55.753238,37.604593,7.24,0.57,1743008814062,false
55.753213,37.605158,8.42,1.19,1743008815062,false
55.753708,37.604793,6.99,-1.44,1743008816062,false
55.754539,37.610144,8.40,1.41,1743008817062,false
55.753816,37.610101,8.59,0.19,1743008818062,false
55.752951,37.610080,9.98,1.39,1743008819062,false
55.753065,37.610133,9.68,-0.30,1743008820062,false
55.754013,37.609937,10.95,1.27,1743008821062,false
55.754654,37.609169,10.95,0.00,1743008822062,false
55.753759,37.604739,11.09,0.14,1743008823062,false
55.754185,37.605666,11.54,0.44,1743008824062,false
55.753484,37.604905,10.61,-0.93,1743008825062,false
55.753978,37.605551,11.12,0.51,1743008826062,false
55.753668,37.605202,10.23,-0.88,1743008827062,false
55.754634,37.605708,11.03,0.79,1743008828062,false
55.753971,37.610801,12.18,1.15,1743008829062,false
55.754254,37.611780,11.98,-0.20,1743008830062,false
55.754287,37.611509,13.35,1.37,1743008831062,false
55.753767,37.611003,14.69,1.35,1743008832062,false
55.753221,37.610265,13.22,-1.47,1743008833062,false
55.752345,37.609930,12.98,-0.24,1743008834062,false
55.753268,37.609271,12.59,-0.39,1743008835062,false
55.753026,37.608505,10.67,-1.92,1743008836062,false
55.752975,37.609221,10.26,-0.41,1743008837062,false
55.753632,37.608685,11.12,0.86,1743008838062,false
55.752640,37.609049,10.00,-1.12,1743008839062,false
55.751700,37.609872,9.83,-0.17,1743008840062,false
55.752043,37.610246,8.23,-1.60,1743008841062,false
55.758333,37.610888,7.74,-0.50,1743008842062,false
55.759165,37.610547,6.90,-0.84,1743008843062,false
55.759955,37.610379,8.79,1.89,1743008844062,false
55.759397,37.610381,9.43,0.64,1743008845062,false
55.759438,37.610585,8.82,-0.61,1743008846062,false
55.753415,37.610696,9.66,0.84,1743008847062,false
55.754211,37.609904,10.89,1.23,1743008848062,false
55.753440,37.610175,12.85,1.96,1743008849062,false
55.752885,37.610605,14.79,1.95,1743008850062,false
55.751962,37.613886,13.59,-1.21,1743008851062,false
55.752204,37.613744,13.26,-0.32,1743008852062,false
55.751272,37.613229,12.20,-1.06,1743008853062,false
55.751147,37.613481,13.59,1.38,1743008854062,false
55.751905,37.613690,14.23,0.64,1743008855062,false
55.752436,37.613628,12.73,-1.50,1743008856062,false
55.751542,37.614228,13.32,0.59,1743008857062,false
55.750898,37.614214,11.43,-1.89,1743008858062,false
55.749918,37.614203,10.40,-1.04,1743008859062,false
55.750389,37.614645,10.32,-0.07,1743008860062,false
55.751308,37.613794,12.00,1.68,1743008861062,false
55.751331,37.613539,12.71,0.71,1743008862062,false
55.751680,37.612789,12.11,-0.60,1743008863062,false
55.751238,37.612307,10.14,-1.97,1743008864062,false
55.750892,37.612303,11.25,1.11,1743008865062,false
55.750495,37.612687,12.79,1.54,1743008866062,false
55.749866,37.613546,12.37,-0.42,1743008867062,false
55.749251,37.612163,10.76,-1.60,1743008868062,false
55.748455,37.612118,9.38,-1.39,1743008869062,false
55.747908,37.611602,8.22,-1.16,1743008870062,false
55.747654,37.612376,7.44,-0.78,1743008871062,false
55.747624,37.612279,6.57,-0.87,1743008872062,false
55.747955,37.611717,0.00,0.32,1743008873062,true
55.747832,37.612260,1.28,1.28,1743008874062,false
55.748539,37.611989,1.47,0.19,1743008875062,false
55.747603,37.612952,3.31,1.84,1743008876062,false
55.747490,37.612733,2.22,-1.09,1743008877062,false
55.746574,37.613246,0.51,-1.71,1743008878062,false
55.747209,37.613126,2.06,1.55,1743008879062,false
55.747276,37.613708,3.36,1.30,1743008880062,false
55.738571,37.614164,1.65,-1.72,1743008881062,false
55.739065,37.614774,2.56,0.91,1743008882062,false
55.739797,37.615231,2.66,0.10,1743008883062,false
55.740646,37.615862,3.34,0.68,1743008884062,false
55.740967,37.615575,4.96,1.62,1743008885062,false
55.740022,37.615541,4.33,-0.63,1743008886062,false
55.740859,37.615303,5.15,0.81,1743008887062,false
55.741090,37.616158,3.49,-1.66,1743008888062,false
55.741661,37.615440,3.95,0.46,1743008889062,false
55.740978,37.614545,2.69,-1.25,1743008890062,false
55.740342,37.613696,2.14,-0.55,1743008891062,false
55.740932,37.614381,3.36,1.22,1743008892062,false
55.741445,37.614208,3.45,0.09,1743008893062,false
55.740708,37.614157,2.90,-0.55,1743008894062,false
55.741327,37.613863,2.14,-0.76,1743008895062,false
55.740504,37.613664,3.36,1.23,1743008896062,false
55.741284,37.613880,2.61,-0.75,1743008897062,false
55.742035,37.614339,1.23,-1.39,1743008898062,false
55.742442,37.613901,2.33,1.11,1743008899062,false
55.742339,37.614556,0.44,-1.89,1743008900062,false
55.742770,37.614485,1.14,0.70,1743008901062,false
55.742976,37.614785,1.83,0.68,1743008902062,false
55.741997,37.614958,1.57,-0.25,1743008903062,false
55.742449,37.614822,2.91,1.34,1743008904062,false
55.743173,37.613829,1.18,-1.73,1743008905062,false
55.744071,37.613125,0.00,-1.94,1743008906062,true
55.743868,37.616311,1.92,1.92,1743008907062,false
55.744103,37.616024,1.22,-0.69,1743008908062,false
55.743466,37.615822,1.26,0.03,1743008909062,false
55.743574,37.616177,1.08,-0.17,1743008910062,false
55.742709,37.616268,0.00,0.73,1743008911062,true
55.742355,37.615376,0.00,-1.50,1743008912062,true
55.741542,37.616101,1.09,1.09,1743008913062,false
55.741621,37.616512,1.58,0.48,1743008914062,false
55.742445,37.616192,3.53,1.95,1743008915062,false
55.742411,37.615835,4.07,0.54,1743008916062,false
55.742012,37.615149,3.85,-0.23,1743008917062,false
55.741304,37.615538,3.70,-0.14,1743008918062,false
55.742152,37.616182,5.33,1.62,1743008919062,false
55.741478,37.617765,5.85,0.52,1743008920062,false
55.740608,37.618243,6.37,0.52,1743008921062,false
55.740917,37.618226,7.72,1.35,1743008922062,false
55.740449,37.618507,8.76,1.04,1743008923062,false
55.748236,37.618438,8.47,-0.29,1743008924062,false
55.748984,37.617668,7.03,-1.44,1743008925062,false
55.748355,37.617882,0.00,-1.20,1743008926062,true
55.749078,37.618875,1.81,1.81,1743008927062,false
55.749405,37.619371,0.05,-1.76,1743008928062,false
55.748812,37.619731,0.99,0.95,1743008929062,false
55.749257,37.618876,1.85,0.86,1743008930062,false
55.750081,37.618508,3.30,1.45,1743008931062,false
55.750737,37.617514,1.98,-1.33,1743008932062,false
55.750457,37.618219,0.63,-1.34,1743008933062,false
55.749648,37.618683,0.12,-0.51,1743008934062,false
55.749297,37.619062,0.59,0.46,1743008935062,false
55.749663,37.618440,0.00,-1.78,1743008936062,true
55.749668,37.617733,0.00,-0.70,1743008937062,true
55.750224,37.616836,0.00,-1.52,1743008938062,true
55.749342,37.615873,0.69,0.69,1743008939062,false
55.748476,37.616189,0.64,-0.05,1743008940062,false
55.747709,37.616319,2.18,1.54,1743008941062,false
55.747614,37.616628,2.38,0.20,1743008942062,false
55.748080,37.616651,2.38,-0.00,1743008943062,false
55.748407,37.616280,3.01,0.63,1743008944062,false
55.748712,37.616388,1.15,-1.86,1743008945062,false
55.749213,37.616744,2.61,1.45,1743008946062,false
55.749649,37.617329,2.38,-0.23,1743008947062,false
55.750231,37.616711,1.31,-1.06,1743008948062,false
55.749257,37.616413,0.00,-1.47,1743008949062,true
55.749797,37.617196,0.00,-1.28,1743008950062,true
55.749274,37.616313,0.00,-1.39,1743008951062,true
55.750263,37.617078,0.00,-1.19,1743008952062,true
55.750074,37.616420,0.05,0.05,1743008953062,false
55.749394,37.616075,1.41,1.36,1743008954062,false
55.749613,37.616214,1.34,-0.07,1743008955062,false
55.748849,37.616189,2.84,1.51,1743008956062,false
55.747752,37.615758,3.78,0.94,1743008957062,false
55.748687,37.616301,4.55,0.77,1743008958062,false
55.749511,37.616498,4.96,0.42,1743008959062,false
55.750048,37.616781,6.49,1.53,1743008960062,false
55.750742,37.615918,6.86,0.37,1743008961062,false
55.751597,37.615496,8.72,1.86,1743008962062,false
55.751265,37.615155,7.43,-1.29,1743008963062,false
55.752143,37.615559,8.07,0.64,1743008964062,false
55.752159,37.616358,6.41,-1.66,1743008965062,false
55.751230,37.616299,7.65,1.24,1743008966062,false
55.751618,37.616407,5.92,-1.73,1743008967062,false
55.751979,37.616765,6.87,0.94,1743008968062,false
55.752100,37.616359,6.82,-0.05,1743008969062,false
55.752715,37.617280,8.53,1.72,1743008970062,false
55.752027,37.617719,9.87,1.33,1743008971062,false
55.751767,37.618206,8.84,-1.03,1743008972062,false
55.751831,37.618487,9.03,0.19,1743008973062,false
55.751605,37.618510,7.06,-1.97,1743008974062,false
55.750627,37.617541,6.29,-0.76,1743008975062,false
55.750097,37.618084,5.66,-0.63,1743008976062,false
55.750480,37.618163,6.65,0.98,1743008977062,false
55.749915,37.618521,4.65,-2.00,1743008978062,false
55.750249,37.619040,5.04,0.39,1743008979062,false
55.749865,37.620016,5.88,0.84,1743008980062,false
55.750740,37.619477,7.70,1.82,1743008981062,false
55.750548,37.620166,9.65,1.95,1743008982062,false
55.750890,37.620404,9.76,0.11,1743008983062,false
55.750697,37.619785,9.38,-0.38,1743008984062,false
55.750274,37.619224,9.07,-0.31,1743008985062,false
55.749514,37.624684,8.25,-0.82,1743008986062,false
55.748857,37.624576,7.53,-0.72,1743008987062,false
55.748365,37.625352,9.06,1.54,1743008988062,false
55.747956,37.625707,10.34,1.28,1743008989062,false
55.748006,37.626606,8.47,-1.88,1743008990062,false
55.747719,37.626831,10.06,1.59,1743008991062,false
55.748208,37.626957,11.34,1.28,1743008992062,false
55.747359,37.627580,9.60,-1.74,1743008993062,false
55.747865,37.627021,10.18,0.58,1743008994062,false
55.747971,37.627047,11.94,1.76,1743008995062,false
55.748108,37.626438,10.46,-1.47,1743008996062,false
55.748293,37.626909,10.34,-0.13,1743008997062,false
55.748462,37.626908,8.48,-1.86,1743008998062,false
55.747923,37.627628,8.58,0.10,1743008999062,false
55.747162,37.627230,10.33,1.75,1743009000062,false
55.746259,37.627681,11.53,1.21,1743009001062,false
55.753729,37.627955,12.73,1.19,1743009002062,false
55.753528,37.627193,12.23,-0.49,1743009003062,false
55.752788,37.627481,13.88,1.65,1743009004062,false
55.742173,37.627849,12.95,-0.93,1743009005062,false
55.742067,37.626944,13.51,0.56,1743009006062,false
55.742153,37.626688,12.59,-0.92,1743009007062,false
55.735443,37.627611,11.58,-1.01,1743009008062,false
55.734945,37.627288,12.56,0.97,1743009009062,false
55.734444,37.626655,13.31,0.75,1743009010062,false
55.735129,37.625820,12.23,-1.08,1743009011062,false
55.734830,37.626222,10.26,-1.96,1743009012062,false
55.734644,37.627137,11.28,1.02,1743009013062,false
55.734974,37.627993,11.15,-0.13,1743009014062,false
55.735388,37.628410,11.74,0.58,1743009015062,false
55.735960,37.628628,11.08,-0.66,1743009016062,false
55.735494,37.628705,10.48,-0.60,1743009017062,false
55.734697,37.628273,10.80,0.32,1743009018062,false
55.733939,37.628900,12.04,1.24,1743009019062,false
55.734416,37.629206,12.79,0.75,1743009020062,false
55.734812,37.628570,13.92,1.13,1743009021062,false
55.735716,37.627635,12.01,-1.91,1743009022062,false
55.735852,37.627767,13.15,1.14,1743009023062,false
55.736371,37.627177,14.96,1.81,1743009024062,false
55.735847,37.626962,0.00,-1.07,1743009025062,true
55.735839,37.626122,0.63,0.63,1743009026062,false
55.736501,37.625679,0.27,-0.35,1743009027062,false
55.736709,37.626289,0.00,-1.09,1743009028062,true
55.737053,37.627040,0.31,0.31,1743009029062,false
55.736600,37.627775,0.00,-1.14,1743009030062,true
55.735655,37.628227,0.00,-0.35,1743009031062,true
55.734951,37.627963,0.00,-0.16,1743009032062,true
55.735502,37.628494,1.77,1.77,1743009033062,false
55.736010,37.628761,3.05,1.28,1743009034062,false
55.736743,37.628420,2.57,-0.48,1743009035062,false
55.737198,37.628150,4.04,1.46,1743009036062,false
55.736361,37.628510,4.77,0.73,1743009037062,false
55.736326,37.628123,2.83,-1.94,1743009038062,false
55.736881,37.627853,1.30,-1.53,1743009039062,false
55.737606,37.627946,2.65,1.34,1743009040062,false
55.737069,37.626952,3.65,1.00,1743009041062,false
55.736407,37.627182,2.78,-0.87,1743009042062,false
55.735561,37.627818,2.65,-0.12,1743009043062,false
55.734588,37.627481,3.15,0.50,1743009044062,false
55.728997,37.628136,4.76,1.61,1743009045062,false
55.729077,37.627695,5.45,0.69,1743009046062,false
55.728117,37.627305,6.97,1.52,1743009047062,false
55.720657,37.626717,6.31,-0.67,1743009048062,false
55.720207,37.626179,8.16,1.85,1743009049062,false
55.719402,37.625827,6.87,-1.29,1743009050062,false
55.719139,37.625802,5.10,-1.78,1743009051062,false
55.719201,37.625504,5.18,0.08,1743009052062,false
55.719026,37.626504,3.74,-1.44,1743009053062,false
55.718248,37.627465,2.40,-1.35,1743009054062,false
55.718429,37.627358,0.55,-1.85,1743009055062,false
55.718127,37.628191,0.00,-0.79,1743009056062,true
55.725230,37.628987,0.00,-0.60,1743009057062,true
55.725637,37.628215,0.13,0.13,1743009058062,false
55.733075,37.627379,0.76,0.63,1743009059062,false
55.732096,37.626753,1.92,1.16,1743009060062,false
55.732530,37.626320,1.91,-0.02,1743009061062,false
55.731568,37.627229,2.81,0.90,1743009062062,false
55.731903,37.627793,4.31,1.50,1743009063062,false
55.732781,37.628636,2.94,-1.37,1743009064062,false
55.733422,37.628830,1.25,-1.69,1743009065062,false
55.734136,37.628617,0.00,-1.95,1743009066062,true
55.733292,37.628355,0.55,0.55,1743009067062,false
55.732698,37.627817,0.00,-1.45,1743009068062,true
55.732909,37.628389,0.00,-0.78,1743009069062,true
55.733509,37.629342,1.43,1.43,1743009070062,false
55.733062,37.628619,0.00,-1.62,1743009071062,true
55.732286,37.628209,1.79,1.79,1743009072062,false
55.732464,37.627526,2.74,0.94,1743009073062,false
55.735909,37.627049,1.77,-0.97,1743009074062,false
55.736596,37.626579,1.65,-0.12,1743009075062,false
55.737195,37.626760,1.04,-0.61,1743009076062,false
55.736830,37.625791,0.00,-1.52,1743009077062,true
55.737235,37.624883,0.86,0.86,1743009078062,false
55.737127,37.625128,0.70,-0.16,1743009079062,false
55.737150,37.625497,0.00,-0.84,1743009080062,true
55.736947,37.626258,0.31,0.31,1743009081062,false
55.735970,37.627191,1.99,1.68,1743009082062,false
55.736037,37.628112,1.06,-0.94,1743009083062,false
55.735244,37.627306,1.34,0.28,1743009084062,false
55.734994,37.627720,2.29,0.96,1743009085062,false
55.735530,37.628560,2.34,0.05,1743009086062,false
55.736463,37.628632,1.93,-0.41,1743009087062,false
55.735760,37.628017,2.04,0.11,1743009088062,false
55.736167,37.628024,3.63,1.59,1743009089062,false
55.736188,37.627803,3.11,-0.52,1743009090062,false
55.737030,37.626960,1.17,-1.94,1743009091062,false
55.736909,37.626572,0.00,-0.25,1743009092062,true
55.736491,37.626445,0.89,0.89,1743009093062,false
55.737263,37.626201,0.00,-0.91,1743009094062,true
55.736590,37.627058,0.00,-1.16,1743009095062,true
55.736365,37.627314,1.12,1.12,1743009096062,false
55.736446,37.626574,0.00,0.90,1743009097062,true
55.737090,37.627246,0.00,-1.24,1743009098062,true
55.737086,37.627189,0.00,-1.43,1743009099062,true
55.737264,37.627360,0.00,-0.01,1743009100062,true
55.736337,37.627353,0.00,-0.48,1743009101062,true
55.736560,37.626410,1.11,1.11,1743009102062,false
55.736853,37.626450,0.00,-1.66,1743009103062,true
55.737713,37.626521,0.00,-0.14,1743009104062,true
55.737203,37.625853,0.00,-0.18,1743009105062,true
55.736457,37.625366,0.75,0.75,1743009106062,false
55.736779,37.626088,0.00,1.54,1743009107062,true
55.737298,37.625347,0.00,-1.52,1743009108062,true
55.737620,37.624368,1.86,1.86,1743009109062,false
55.737711,37.623776,2.58,0.72,1743009110062,false
55.737930,37.623865,1.03,-1.55,1743009111062,false
55.738059,37.624375,1.70,0.68,1743009112062,false
55.737448,37.623579,0.00,-1.96,1743009113062,true
55.737556,37.623429,0.00,-1.02,1743009114062,true
55.738025,37.623272,1.00,1.00,1743009115062,false
55.737220,37.624021,0.00,-1.83,1743009116062,true
55.736799,37.623420,1.62,1.62,1743009117062,false
55.736347,37.622734,2.08,0.46,1743009118062,false
55.736046,37.623142,0.80,-1.27,1743009119062,false
55.736822,37.622459,0.01,-0.80,1743009120062,false
55.736656,37.622173,1.71,1.70,1743009121062,false
55.735753,37.620603,3.64,1.93,1743009122062,false
55.736550,37.619720,4.61,0.97,1743009123062,false
55.736455,37.619597,6.40,1.79,1743009124062,false
55.736797,37.619860,5.09,-1.31,1743009125062,false
55.736073,37.620548,3.52,-1.57,1743009126062,false
55.736883,37.619994,5.51,1.99,1743009127062,false
55.741476,37.619412,6.12,0.62,1743009128062,false
55.740507,37.620129,8.11,1.98,1743009129062,false
55.739761,37.620694,8.67,0.57,1743009130062,false
55.740281,37.619001,8.94,0.26,1743009131062,false
55.740434,37.619082,7.22,-1.72,1743009132062,false
55.740062,37.618547,7.28,0.06,1743009133062,false
55.739232,37.617694,6.45,-0.83,1743009134062,false
55.738815,37.617288,7.27,0.82,1743009135062,false
55.743331,37.618168,5.55,-1.71,1743009136062,false
55.743935,37.618517,5.90,0.35,1743009137062,false
55.743654,37.617540,7.38,1.48,1743009138062,false
55.742998,37.614974,8.65,1.27,1743009139062,false
55.742105,37.614740,7.37,-1.29,1743009140062,false
55.741548,37.611783,9.34,1.97,1743009141062,false
55.742202,37.612209,9.77,0.43,1743009142062,false
55.742058,37.611648,9.87,0.11,1743009143062,false
55.742499,37.611738,8.70,-1.17,1743009144062,false
55.741587,37.611952,8.49,-0.22,1743009145062,false
55.741932,37.612151,6.82,-1.66,1743009146062,false
55.742553,37.612981,6.38,-0.44,1743009147062,false
55.741766,37.612303,4.95,-1.43,1743009148062,false
55.741370,37.612394,5.46,0.51,1743009149062,false
55.740961,37.611653,6.34,0.88,1743009150062,false
55.740646,37.611617,4.46,-1.88,1743009151062,false
55.739998,37.610238,2.72,-1.73,1743009152062,false
55.739081,37.611093,4.42,1.69,1743009153062,false
55.739341,37.609102,3.99,-0.43,1743009154062,false
55.738493,37.608736,3.61,-0.38,1743009155062,false
55.741924,37.608071,4.59,0.98,1743009156062,false
55.742159,37.609043,5.88,1.29,1743009157062,false
55.741589,37.608503,5.49,-0.39,1743009158062,false
55.740927,37.609175,5.11,-0.38,1743009159062,false
55.741906,37.609881,4.87,-0.24,1743009160062,false
55.742729,37.607419,3.97,-0.90,1743009161062,false
55.741799,37.606575,3.25,-0.71,1743009162062,false
55.741970,37.606811,2.16,-1.09,1743009163062,false
55.742392,37.607514,1.90,-0.26,1743009164062,false
55.743136,37.607687,1.47,-0.44,1743009165062,false
55.742223,37.608459,1.62,0.15,1743009166062,false
55.741514,37.607638,3.10,1.48,1743009167062,false
55.740784,37.606803,4.83,1.74,1743009168062,false
55.741299,37.606810,3.65,-1.19,1743009169062,false
55.741583,37.606774,2.77,-0.88,1743009170062,false
55.741051,37.607181,1.73,-1.04,1743009171062,false
55.741851,37.607854,2.11,0.38,1743009172062,false
55.742248,37.607029,2.51,0.40,1743009173062,false
55.741857,37.606279,1.79,-0.72,1743009174062,false
55.742647,37.605689,0.32,-1.47,1743009175062,false
55.742067,37.605371,0.00,-0.94,1743009176062,true
55.741693,37.606274,1.36,1.36,1743009177062,false
55.742527,37.606965,0.33,-1.03,1743009178062,false
55.741971,37.607003,0.00,-1.09,1743009179062,true
55.741784,37.606603,0.93,0.93,1743009180062,false
55.742665,37.605631,0.65,-0.28,1743009181062,false
55.743236,37.604757,0.00,-0.40,1743009182062,true
55.742626,37.604153,0.00,-1.13,1743009183062,true
55.743368,37.603306,0.00,-0.16,1743009184062,true
55.742590,37.602341,0.00,-0.72,1743009185062,true
55.743409,37.603100,0.00,-1.11,1743009186062,true
55.743163,37.604055,1.59,1.59,1743009187062,false
55.743940,37.604995,1.08,-0.51,1743009188062,false
55.743389,37.604792,0.62,-0.45,1743009189062,false
55.742586,37.604455,0.00,-1.02,1743009190062,true
55.743403,37.604362,0.00,-0.54,1743009191062,true
55.744163,37.605354,0.00,-1.74,1743009192062,true
55.743545,37.605804,0.19,0.19,1743009193062,false
55.743123,37.605142,0.00,-1.69,1743009194062,true
55.742660,37.605235,0.00,-0.64,1743009195062,true
55.743056,37.605390,0.18,0.18,1743009196062,false
55.743015,37.604700,1.26,1.08,1743009197062,false
55.743268,37.603785,0.13,-1.13,1743009198062,false
55.743286,37.603307,0.00,-1.15,1743009199062,true
55.743394,37.604068,0.24,0.24,1743009200062,false
55.742432,37.604697,0.00,-1.72,1743009201062,true
55.742697,37.604774,0.00,-1.12,1743009202062,true
55.743103,37.605721,1.20,1.20,1743009203062,false
55.744034,37.605214,0.00,-1.62,1743009204062,true
55.744093,37.605467,1.52,1.52,1743009205062,false
55.743217,37.606464,0.92,-0.60,1743009206062,false
55.742587,37.606902,1.82,0.90,1743009207062,false
55.741611,37.606481,1.38,-0.44,1743009208062,false
55.741914,37.606762,0.00,-1.49,1743009209062,true
55.742192,37.607616,0.00,-0.99,1743009210062,true
55.741753,37.608350,0.00,0.26,1743009211062,true
55.745916,37.607446,0.00,-0.95,1743009212062,true
55.745729,37.607608,1.78,1.78,1743009213062,false
55.745575,37.606930,0.71,-1.07,1743009214062,false
55.746487,37.606932,2.11,1.40,1743009215062,false
55.746613,37.606026,0.49,-1.62,1743009216062,false
55.747335,37.606703,1.27,0.78,1743009217062,false
55.747912,37.606203,0.00,0.36,1743009218062,true
55.748554,37.606331,0.08,0.08,1743009219062,false
55.749209,37.605565,1.92,1.84,1743009220062,false
55.749892,37.605825,0.90,-1.02,1743009221062,false
55.750133,37.605305,0.02,-0.88,1743009222062,false
55.750747,37.604490,0.42,0.39,1743009223062,false
55.749964,37.604241,1.69,1.27,1743009224062,false
55.750848,37.604195,2.33,0.64,1743009225062,false
55.749858,37.604206,2.30,-0.03,1743009226062,false
55.750659,37.603763,3.67,1.37,1743009227062,false
55.751592,37.603555,4.39,0.72,1743009228062,false
55.751036,37.604448,6.03,1.64,1743009229062,false
55.750939,37.604518,4.43,-1.60,1743009230062,false
55.751852,37.605125,4.29,-0.14,1743009231062,false
55.751320,37.605113,6.08,1.79,1743009232062,false
55.750540,37.604279,5.22,-0.85,1743009233062,false
55.749792,37.603400,6.20,0.97,1743009234062,false
55.750297,37.602881,7.62,1.43,1743009235062,false
55.750256,37.602475,6.11,-1.51,1743009236062,false
55.749971,37.602047,5.18,-0.94,1743009237062,false
55.749645,37.601427,4.99,-0.19,1743009238062,false
55.748885,37.600668,5.10,0.11,1743009239062,false
55.749034,37.600750,3.77,-1.33,1743009240062,false
55.748733,37.599184,4.36,0.59,1743009241062,false
55.749580,37.599598,5.99,1.63,1743009242062,false
55.749990,37.598774,4.10,-1.88,1743009243062,false
55.750949,37.598887,5.47,1.36,1743009244062,false
55.749977,37.599183,6.57,1.11,1743009245062,false
55.750340,37.598572,8.22,1.64,1743009246062,false
55.750918,37.599404,6.49,-1.73,1743009247062,false
55.750496,37.599332,6.95,0.46,1743009248062,false
55.751220,37.599212,5.95,-1.00,1743009249062,false
55.751413,37.600080,4.38,-1.57,1743009250062,false
55.750660,37.600997,5.34,0.96,1743009251062,false
55.750672,37.600508,6.61,1.27,1743009252062,false
55.750595,37.600735,7.40,0.78,1743009253062,false
55.750217,37.601013,7.32,-0.08,1743009254062,false
55.750192,37.601920,8.53,1.21,1743009255062,false
55.750294,37.601005,9.44,0.91,1743009256062,false
55.750056,37.600701,8.83,-0.61,1743009257062,false
55.749514,37.601682,7.00,-1.82,1743009258062,false
55.749936,37.601384,5.90,-1.10,1743009259062,false
